Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","740","Suriname","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","22964.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","740","Suriname","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","22978.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","740","Suriname","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","19092.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","740","Suriname","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","18447.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","740","Suriname","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","18741.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","762","Tadjikistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","3548","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","762","Tadjikistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","3725.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","762","Tadjikistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","3805.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","762","Tadjikistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","4074.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","762","Tadjikistan","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","4310.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","148","Tchad","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","1935.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","148","Tchad","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","1933.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","148","Tchad","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","1843.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","148","Tchad","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","1764.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","148","Tchad","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","1748.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","203","Tchéquie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","47463.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","203","Tchéquie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","48709.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","203","Tchéquie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","45917.3","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","203","Tchéquie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","48418.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","203","Tchéquie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","48784","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","764","Thaïlande","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","20943","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","764","Thaïlande","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","21331.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","764","Thaïlande","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","19990.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","764","Thaïlande","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","20253.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","764","Thaïlande","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","20751.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","626","Timor-Leste","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","4254.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","626","Timor-Leste","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","5173.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","626","Timor-Leste","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","6724.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","626","Timor-Leste","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","6970","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","626","Timor-Leste","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","5454.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","768","Togo","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","2533.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","768","Togo","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","2594.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","768","Togo","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","2587.9","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","768","Togo","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","2678.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","768","Togo","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","2769.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","776","Tonga","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","6938.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","776","Tonga","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","7000.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","776","Tonga","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","7014.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","776","Tonga","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","6778.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","780","Trinité-et-Tobago","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","31024.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","780","Trinité-et-Tobago","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","30824.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","780","Trinité-et-Tobago","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","28059.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","780","Trinité-et-Tobago","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","27631.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","780","Trinité-et-Tobago","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","27942.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","788","Tunisie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","12885.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","788","Tunisie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","12964","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","788","Tunisie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","11711.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","788","Tunisie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","12126.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","788","Tunisie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","12328.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","792","Turquie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","28575.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","792","Turquie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","28400.7","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","792","Turquie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2020","2020","Int$/cap","28649.6","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","792","Turquie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2021","2021","Int$/cap","31637.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","792","Turquie","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2022","2022","Int$/cap","33061.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","798","Tuvalu","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2018","2018","Int$/cap","4723.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","798","Tuvalu","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2017)","2019","2019","Int$/cap","5331.6","X","Ciffre de sources internationales",""
